"","Effect","N","did","sc","sdid"
"1",1,10000,1.67760888845473,0.538908425254736,1.28363711882126
"2",1,10000,-1.20098751154515,-1.31165945221266,-1.03282290989039
"3",1,10000,0.997316648229676,0.394381312482783,0.913060957433301
"4",1,10000,1.87035445313487,0.728113660662376,1.5617220428437
"5",1,10000,-0.13023978950155,0.222605267789239,0.221106617921472
"6",1,10000,2.20563942333287,2.66068915545083,1.96302052426996
"7",1,10000,1.37769581131354,-0.305150006000838,1.98264967827861
"8",1,10000,0.0138664549424287,1.10875113052115,1.29927832854453
"9",1,10000,0.118617935624726,0.138597548696308,0.110212768527972
"10",1,10000,0.595494013751577,1.77461006168899,0.195588486467156
"11",1,50000,0.137554257321199,1.04256511007803,-0.0055003650569474
"12",1,50000,2.30258493585194,2.58855593876377,2.26122907600212
"13",1,50000,0.443996639550764,0.715319228127305,0.637246146350389
"14",1,50000,0.894450261636376,0.752994117276528,0.666339163958605
"15",1,50000,-0.0273899875281418,0.40929831186961,0.0346793732412398
"16",1,50000,1.72126576175728,1.47526112761733,1.44511168519852
"17",1,50000,0.515458123514684,0.656237587001249,0.642424605678348
"18",1,50000,0.12873307450781,-0.756905635675012,-0.140881965619841
"19",1,50000,-0.403690037790001,-0.52371187997932,-0.807509107181206
"20",1,50000,-0.898502361763848,-0.355499106358915,-0.508654876828734
"21",1,1e+05,-0.88128177379655,-1.74589836402487,-1.34814055275253
"22",1,1e+05,1.32105003372005,0.89126613785119,1.34490526465952
"23",1,1e+05,2.48138897951894,2.98075159340819,2.00020613146157
"24",1,1e+05,2.28553732722456,2.19014698965024,2.1416903196398
"25",1,1e+05,1.22630055803515,1.62529921939989,1.4740738734725
"26",1,1e+05,1.90542850320577,2.49910541249269,2.01697718554153
"27",1,1e+05,1.67717287438702,1.54862863948919,0.823968639322472
"28",1,1e+05,1.35039032585739,1.48314585997987,1.10817222299858
"29",1,1e+05,1.56912879655146,1.94567257106775,2.29250301908853
"30",1,1e+05,1.56493767577429,1.29073470753199,1.3575720773529
"31",1,5e+05,1.52563898191024,1.27396629887946,1.96282577838597
"32",1,5e+05,1.18885383742582,-0.77936122817778,0.329254854240232
"33",1,5e+05,2.38601409369474,3.06326440652227,2.3028546249648
"34",1,5e+05,0.255424186852182,0.679698763161132,0.518019131047321
"35",1,5e+05,-0.0135310826680892,0.165238689865264,0.0808556146069828
"36",1,5e+05,-0.000693532045028089,0.43111985394619,-0.180081092121063
"37",1,5e+05,0.960961127574617,1.18883526063805,1.36592421717403
"38",1,5e+05,2.15803420138107,2.37671080358687,1.96811961184543
"39",1,5e+05,-0.171155517528547,1.06238242005782,0.961066682897292
"40",1,5e+05,0.57618924868949,1.024629822638,1.00724588415212
"41",1,1e+06,-0.415091016790897,1.40567832812515,0.256392833275726
"42",1,1e+06,-0.213750331059581,-1.86892684841383,-0.502885495283092
"43",1,1e+06,1.20118478102442,2.50385437111296,1.78339419881972
"44",1,1e+06,1.09080474207823,-0.459921725647817,1.00832779685975
"45",1,1e+06,0.802262747813595,1.77002095444088,0.672044191374259
"46",1,1e+06,-0.727402110509223,-0.203019146776569,0.458743652959805
"47",1,1e+06,-1.35201272279139,-1.32350764734356,-1.18816678034899
"48",1,1e+06,1.50949706992882,1.34141775169633,0.844949704993367
"49",1,1e+06,4.03716831551776,3.78575405446325,2.92537070455661
"50",1,1e+06,2.77193826994545,2.69921958057262,2.371840551165
"51",1,3e+06,1.76235690035585,0.947512639436823,1.00633458928937
"52",1,3e+06,1.06056136701181,2.90570301181642,1.93827322374805
"53",1,3e+06,-1.58182565838975,-1.4195017033952,-1.25235146126771
"54",1,3e+06,1.82621485008661,2.10351595819633,1.77611161716239
"55",1,3e+06,1.00337201066646,1.35471675398309,1.14696665508811
"56",1,3e+06,0.535419889410311,1.71197004075323,1.1108778088394
"57",1,3e+06,0.122063630834279,1.25607963557997,0.590135747416217
"58",1,3e+06,-0.295206178117897,-0.174653509316924,-0.237161390640396
"59",1,3e+06,1.21521643794199,1.26605001692168,1.42224938020323
"60",1,3e+06,0.688049669550177,1.33109633235727,1.05476542921974
