"","did","sc","sdid"
"1",2.80832168609516,2.15686098631264,2.17437860343733
"2",1.47647649607069,1.26864972724684,1.71649886295174
"3",3.24866481474418,1.57639506777031,2.07758304429153
"4",0.557336189402164,0.987990842710868,1.35827342822443
"5",2.14879764759691,1.90455883303515,1.94729643516502
"6",2.3739841266572,1.55217200606537,1.93871951081548
"7",2.42830819863949,1.39386747436661,1.94145698455243
"8",2.2670631031114,1.48250554989707,1.46356942369018
"9",2.05810249353123,2.22924141062318,2.20513530707897
"10",1.95677168586427,2.38170494816478,1.78815660259377
"11",2.47543254657631,2.78413178689294,2.80371419559168
"12",1.42191288265166,2.43453847439221,2.18344792994768
"13",1.99119569514949,2.03193516282018,1.73775769763041
"14",3.34694295428814,1.86681917883904,1.98682992654901
"15",3.36377044514745,1.89310176823203,2.01097054406624
"16",2.60510979341158,2.52536802054551,2.34158459345291
"17",2.8366187039362,1.8850698212189,2.09074554783163
"18",1.0536653428668,1.43280022511786,1.66265148310922
"19",1.55377461277874,1.5170283508498,2.1653952801097
"20",1.8978078266508,1.60787649693311,1.87848953982823
"21",2.43172650744934,2.04853404733997,2.02569812351808
"22",1.77916094774254,2.24669200097105,2.15076354899806
"23",2.23501619090301,3.00290660332495,2.68373418243862
"24",1.89389511271742,2.04920807231268,2.10868996352129
"25",1.19173936629353,1.07651847645963,1.56312829454529
"26",2.53552603655587,2.22073613573269,1.93591604619418
"27",1.9561527311056,2.89833047419647,2.10221217568544
"28",2.06556671083947,2.1384554927879,2.06868465519228
"29",1.32496407402868,1.24845458150811,1.91990964313971
"30",2.0947969879362,1.94791226398878,1.93049811044257
"31",1.8112359116743,1.00712327730552,1.60062284576561
"32",1.69362749380358,1.92735949791908,1.79631729683742
"33",1.65967427241952,1.50497091353167,1.68777622965285
"34",2.02176829266694,1.64682280730684,1.48669886475524
"35",2.24531531270452,1.05346693629942,1.44832620447581
"36",0.784913043404009,1.69576817608361,1.75104507789149
"37",2.15312645489151,2.4960105842983,2.52016533934162
"38",2.52181562602312,1.80585956615999,2.31562021612864
"39",1.95201388510705,2.46154037666945,2.30016316247678
"40",1.55786939663688,1.70032841770346,1.82665802188773
"41",1.50970202508048,1.77436594731723,1.78375305835561
"42",3.3421973371133,2.84537903210965,2.32312100316651
"43",3.22149140927949,1.66748423573355,1.86540743029907
"44",2.36129113514823,2.024889767751,2.02375532222119
"45",1.37360836745733,1.36053728941041,1.28844570955634
"46",1.8369864701807,2.15639827964141,2.23993938659024
"47",3.1024435663217,2.70616104915298,2.45545658467964
"48",2.68062827257408,1.9539428614951,2.10295204444934
"49",2.24070284364994,2.58515440251581,2.41557231089156
"50",1.57013784047067,2.72289375683805,2.64548118071069
"51",2.72079488438208,2.95211123540901,2.52184358458313
"52",1.56326652245315,2.40129438507991,2.36110694437444
"53",3.8661234337443,2.85603292689074,2.70431330167163
"54",1.12985240994126,1.20969955525757,1.70794163769181
"55",2.7218882000778,1.28062011420015,1.58367377953074
"56",0.970895869619364,1.95899403505674,1.99756599878693
"57",2.37300951992166,1.73725051789848,2.01290333335987
"58",1.42246139481243,1.62994482983415,1.57726598498404
"59",1.13349455208481,1.5735339687515,1.25693257103127
"60",1.40669814248779,2.33639064455299,1.99164023181854
