"","Effect","N","did","sc","sdid"
"1",1,5,6.23901293450091,3.8592573351769,3.80735847055702
"2",1,5,4.13013777346044,2.54232610503113,0.438411195631818
"3",1,5,2.22629451833357,1.60014282714346,1.35301209716272
"4",1,5,1.80038733057173,3.1538780521165,-1.25978810866982
"5",1,5,1.79345864639726,3.61719382358084,0.0210316922644407
"6",1,5,-2.25882041959618,-1.98682673215737,-0.577507053679351
"7",1,5,2.5892377331372,2.08870899802788,2.31008559970594
"8",1,5,1.33236439351215,1.58207184479388,1.36909883231988
"9",1,5,2.12163499035154,0.953205378603376,1.22309009082157
"10",1,5,1.33806274107343,0.60358987760948,0.328759169674157
"11",1,5,1.88037235628175,-1.21073604598659,0.548314026943557
"12",1,5,0.613967101774814,1.83431630741254,2.23989677137334
"13",1,5,0.0949750219856278,-0.918092280337192,-0.146392572039858
"14",1,5,0.827512435073552,-0.704986704452472,0.994792988675985
"15",1,5,7.54895501999617,7.04829740712841,6.78963930386923
"16",1,5,7.53708036754404,7.46178733154161,5.74032541849742
"17",1,5,3.9587002336631,4.62565781135067,2.06407191686024
"18",1,5,2.73048732133289,5.11049114827793,3.67798795383492
"19",1,5,1.32738891393792,3.04380411189159,0.908961645944853
"20",1,5,-0.490161258102463,0.712086476086196,0.320550858532589
"21",1,5,0.16286489004434,-0.809666209330957,-0.678606420501272
"22",1,5,0.5476607160423,0.316058001461981,0.230217437162965
"23",1,5,-0.726785053432639,-0.356035689481628,1.35815300024271
"24",1,5,3.16156689322972,2.47161865528258,2.79782668731372
"25",1,5,0.430691370950419,0.827365783578247,0.995695088213219
"26",1,5,2.39663676950598,3.51490356585531,3.22033834039767
"27",1,5,2.04665907159462,1.36459373297212,2.75215865409381
"28",1,5,-2.51979327866528,-0.0733785972743742,-0.075590064168624
"29",1,5,1.62062617893468,3.16896628053075,2.10977838840998
"30",1,5,-0.168250403159785,-0.24466962599446,0.744834110962583
"31",1,5,1.06843385529757,1.63765111668726,0.400496807202031
"32",1,5,0.979792860843669,-0.0449861922065008,-0.870231022307046
"33",1,5,-0.770184180893015,-2.32261623030795,-0.127621155342866
"34",1,5,-0.732244098672013,-1.93476070631729,-1.49757846880821
"35",1,5,3.64256519009748,2.08384758016549,2.10195851439357
"36",1,5,1.63648192133436,2.55993803879231,0.872837265764997
"37",1,5,0.392591557973817,-0.432170907852521,-0.968242239355382
"38",1,5,0.711829316895084,0.959797350467875,1.47010713960645
"39",1,5,-5.37278377652327,-6.76916872303836,-3.60816182611069
"40",1,5,1.99879451808364,2.50405352255162,1.3135589748731
"41",1,5,5.91048263690843,6.33502523352639,4.95400920701746
"42",1,5,-0.330412267744776,0.89001403495559,1.03022208830326
"43",1,5,4.40480582280883,3.93909414746275,3.98270521509458
"44",1,5,2.65191356726987,2.15649043731897,1.72781620053583
"45",1,5,2.66653116772226,2.62442158014141,2.1383811988979
"46",1,5,0.249104146491891,1.28470443713869,2.18670885564921
"47",1,5,1.54081423720874,4.12046573454735,3.2975067225562
"48",1,5,2.02850370803105,2.42957845736121,1.06003421323617
"49",1,5,-4.08270656879741,-1.95169756870109,2.60000153914062
"50",1,5,4.15441556065118,5.80418627634023,3.19408239699514
"51",1,5,0.823450543423154,1.38327286410841,2.97589493494795
"52",1,5,1.28496153676656,1.13633921717789,0.655986827999668
"53",1,5,4.46262231351845,4.38788470800915,4.9988811191532
"54",1,5,3.02432920726439,3.31030789411736,2.70610946883182
"55",1,5,1.17796344748319,0.551689146676123,-0.606916969286977
"56",1,5,1.11927262211467,-0.0138386116705415,-0.141568980920653
"57",1,5,0.629136530892034,-0.873024986255988,-1.36470548024805
"58",1,5,4.42524693482714,2.45587463056707,1.95674372289396
"59",1,5,2.50866155478408,1.48411572066232,-1.74570840293448
"60",1,5,-1.08700634292864,0.445110200752973,0.733047192546391
"61",1,5,1.13711088131003,0.43798908633227,0.854526498170692
"62",1,5,2.58591889743932,1.8417395594941,1.26685198005804
"63",1,5,1.88504487916023,2.93154119149361,2.78272426618394
"64",1,5,0.122285563469414,1.13293430589637,-0.326095453940477
"65",1,5,3.03946137747555,1.10006858943681,0.774646144630318
"66",1,5,3.78666100240057,4.43143739287536,2.32670080115273
"67",1,5,2.6890026785514,2.05378629561165,2.05355473900437
"68",1,5,2.45721063029373,2.27359009078266,2.62134452687161
"69",1,5,0.428925835288842,3.76399632413574,0.552114220380934
"70",1,5,-0.0213453279052414,-0.198309585456489,0.664935125845322
"71",1,5,4.48563091459223,3.18517118307028,2.72049921124823
"72",1,5,-0.233476684564154,1.90527969858775,1.8969199214341
"73",1,5,-0.549917302653302,-0.882169545834532,1.93464843447022
"74",1,5,0.572406676654158,-0.389408484305242,-0.327157522610722
"75",1,5,-2.35249256457528,-5.11183109097833,-1.56506520076716
"76",1,5,5.02586718962353,6.18182452012697,2.01322185920497
"77",1,5,2.71803334932562,3.50926198299059,4.10554135163716
"78",1,5,0.728902439963179,1.68576479713598,1.29250529545111
"79",1,5,2.40081027097355,3.6974167967505,2.76951646914459
"80",1,5,5.42853172989978,5.48372559013021,3.84783791299573
"81",1,5,-1.37802821558754,0.0470857968885975,1.04145827693883
"82",1,5,1.59190743239823,1.40192063791045,1.23243546931732
"83",1,5,0.319925449008142,-0.627772137755954,0.952159440824718
"84",1,5,1.94056022470684,1.73331119882585,-0.0677590578046874
"85",1,5,-1.86602614977711,-2.11797116076111,-1.85213930686079
"86",1,5,1.26778075615851,0.667534665268319,0.943092039674818
"87",1,5,-0.013476976228907,-0.114584451023281,1.20537502588612
"88",1,5,6.41438608807291,6.40052838213631,7.17730165400534
"89",1,5,-0.506174218496599,0.598004140813892,1.25823862382454
"90",1,5,1.33944352028159,2.69706367246937,2.94224152106993
"91",1,5,0.965504265066612,1.85656695435385,1.46663723302532
"92",1,5,6.9905719367327,7.98540211620546,2.60773938303771
"93",1,5,1.98386486827434,4.23785502065638,-0.145402859450924
"94",1,5,1.55240142438745,1.05183545450386,1.17091529501761
"95",1,5,7.03741104326398,6.77420401923548,4.46322660745365
"96",1,5,2.24118421343823,0.105192032140535,0.0608004620011092
"97",1,5,3.00535792391212,3.01891239490737,2.49876286092898
