"","did","sc","sdid"
"1",2.00222583719347,1.85734067363281,2.13033213978764
"2",1.32698957888574,2.20500739658651,2.12374838920829
"3",3.0211492275671,2.14316102826395,1.89194942573868
"4",2.48079023882711,2.34919292630243,2.27440523782314
"5",1.2280407309246,1.67045383597038,1.48294963888148
"6",2.66064384649213,2.63022534130034,1.99958785585509
"7",1.50697887810607,1.57932932598965,1.48995368394811
"8",1.55524901728791,2.31770174258936,1.64310980760213
"9",2.70967401568441,3.14007539025378,2.3682658163585
"10",2.60969949231005,1.20571325409372,1.69580902314535
"11",0.284500976643935,1.40039833576652,1.34088876006171
"12",1.59343105144044,2.09574316376764,1.80753194144159
"13",2.50427529223347,2.51143965066127,2.6219342578464
"14",3.11355850456879,2.79735410575624,2.83767724645441
"15",2.02346130630187,2.60325111864123,2.05460381216642
"16",2.16779969169288,1.72177021726603,2.08699876743231
"17",1.77905557691021,1.98189500464095,1.83800255247264
"18",1.40143905346001,1.19453101288663,1.06351033036737
"19",2.31031613196329,2.20540966708439,2.49175908679969
"20",2.4803478104572,1.69592662231771,1.75794598182093
"21",3.48478500978169,3.2680872367536,2.80591914751317
"22",2.14216368083622,1.057414704693,1.88360666099188
"23",1.49310385642602,1.13383436742447,1.70513030837408
"24",1.96140909672559,2.10443835817073,2.0607687937583
"25",1.45327715275485,1.85696336926871,1.91724152655188
"26",2.04345515620573,2.46371961222632,2.4270913124515
"27",2.48373335125735,2.8421630059883,2.35297570353711
"28",1.97623334880896,2.50664318925844,2.29319868196021
"29",2.31442591736825,2.32992008865876,2.26019386641104
"30",2.57556191823377,2.08539907088917,1.74312811582103
"31",2.25779127425733,2.13065899071381,2.16486583623749
"32",1.69658591903004,1.9834834068164,1.93478076508793
"33",2.84437750451236,1.64960306619997,2.34568063890802
"34",2.33393478498208,2.39989454298403,2.16667125904996
"35",2.2155256768956,2.15489317967663,2.49750685409714
"36",1.5079919547216,2.0137943579829,1.76095073509733
"37",3.2320343752914,2.92298832260946,2.42396407467241
"38",1.37264826069241,1.48029838462132,1.26198037186337
"39",0.629684356121146,1.39508901358767,1.28680527927642
"40",1.78189037853983,2.24496545080456,1.77941423300073
"41",3.09343073320461,2.25511146970158,2.14516989614978
"42",2.46845785410548,2.02613822378199,2.36439991232409
"43",1.89744867192395,1.63653058430251,1.75086937319662
"44",2.45093742945219,2.84038244741175,2.71079023968476
"45",2.20217858716992,1.45559368938844,1.95327045331427
"46",1.49318580663962,1.6843967721437,1.58623080386483
"47",1.86644288267048,1.72203893684566,2.00949590999344
"48",2.65226717378739,2.32622976161821,2.44339019257856
"49",0.184433667742082,1.04576857026965,1.01532297749968
"50",1.85826353570106,2.21162512862393,2.02168926802614
"51",1.60092958781636,1.6999265196255,2.01527671011097
"52",1.36204273132503,1.73030094428943,1.61764390897859
"53",1.95497281918332,2.27686503283359,2.01927430747571
"54",2.32464076988041,2.34161689900536,2.22107707732434
"55",3.10326978415545,2.53273897558099,2.19407785466422
"56",1.79012637101336,1.57799151013643,1.70765858999293
"57",1.92460226743581,2.24907256081052,2.36517340899581
"58",2.23962385886011,1.18099815933029,1.69517763559653
"59",2.05844097879132,2.29483186816922,2.58484012312252
"60",1.53222210578916,2.0284507972126,2.00066259803609
"61",2.16411233379114,2.1565172923663,1.86044783635866
"62",2.0922247409785,2.10614237552287,2.3988557240038
"63",2.08491235722759,1.91712986792538,2.05085285279349
"64",0.845220407419104,2.53199548376572,1.93834364075769
"65",1.52236984467151,1.6383176903975,1.78296822795702
"66",1.9741298841992,2.49702833618902,2.69080363608556
"67",2.54243185878765,2.29855535328158,2.14330623955231
"68",2.74380862760091,1.78919043488595,2.13619718127036
"69",2.25517005393531,1.2777046744508,1.90039290482393
"70",1.64987097209617,2.16762075920998,1.65944980257622
"71",2.56396167178031,2.1527955215015,2.25731989056083
"72",1.99375448105571,2.55834935050395,2.37909098985756
"73",2.90409209553885,1.66524690928898,2.01251733828343
"74",0.558734439279704,1.82221457097629,1.7843201088885
"75",2.47382022994597,2.5954023078151,2.22841104019391
"76",2.32315895802694,1.88400000652411,2.04616045938045
"77",1.67762082600697,2.79653300972226,1.88158143513283
"78",2.0459481756788,1.52043852232228,1.74648181727469
"79",2.3010001807337,2.17385635324812,1.99534551554987
"80",1.40794723386326,1.85952417516803,1.80537742117911
"81",1.17711615286851,1.10051923980828,1.10397434463569
"82",2.21711615258617,1.86662939015571,2.15373991165831
"83",1.2787328090337,1.7876172005257,1.60992405850452
"84",1.64191516204024,2.62737039283324,2.3013043554207
"85",1.73303973203271,2.41011875960769,2.23772808535831
"86",1.80096301345404,1.47668315466209,1.75079426069358
"87",1.46795808836265,1.67662109260229,1.8091880898469
"88",1.9172938119933,2.09987851588224,2.69745694333373
"89",1.67640023802128,1.84623116235224,1.83463818136795
"90",2.11133080295519,2.47039800147437,2.00448257800733
"91",1.33377104971783,1.77723743146973,1.46258204141208
"92",1.3446307391081,1.20305334637073,1.55454891120679
"93",1.87890154746376,2.44721853383452,1.84850943017577
"94",1.64103591315568,1.59335831955302,1.85417838295898
"95",2.11918968361684,2.60289500064352,2.32672067607663
"96",2.6159765937102,0.817174542764679,1.47907238140535
"97",1.28506055009085,1.70213543868304,1.76816671556861
"98",1.49974321680166,1.46642184173208,1.71954346428272
"99",2.38620519425608,2.0500334113299,2.141572586459
"100",1.81373871290679,2.45766734902218,2.38796603440953
"101",1.8410865680797,1.79404815148692,1.98056008052549
"102",1.57239611683238,2.33718152450351,2.21354820988387
"103",1.70890815801653,2.0610083206621,1.90126517121175
"104",2.30849310435955,2.09740992507234,2.24143682995744
"105",2.80058515935726,1.07297123610757,1.46249305172829
"106",1.635948782866,1.47301139675727,1.12213256604255
"107",1.96922646824944,2.39245786855113,2.28169390749067
"108",2.02979478312529,2.7003259365977,1.98606233540384
"109",1.87236000922477,2.65087498643605,2.33614958814811
"110",1.58509591542627,1.73899527822958,1.95032324292545
"111",1.64735849143927,1.57948129374726,1.87881688151942
"112",1.52425289349281,2.85203078966513,2.74431708198953
"113",2.3768778848145,2.44558706578747,2.39144601442433
"114",3.21461512911978,1.42913021998894,2.01822559171362
"115",1.81660696319556,2.49338553325934,2.26572046726842
"116",1.53237035014134,1.74114932300338,1.65356076847157
"117",2.30060967099361,1.97576104660792,2.41364243220074
"118",0.89214308640292,1.68391156078808,1.70530243524792
"119",1.14305928844881,1.85247146368824,1.99470758888387
"120",3.11439056802018,2.33507845726032,2.54296013229132
"121",1.85176205516887,2.19618262931852,2.0522786507273
