"","Observation","Time","value","treated"
"1","Observation1",1,0.393346900208916,0
"2","Observation2",1,-0.325478373002774,0
"3","Observation3",1,-0.246244345899269,0
"4","Observation4",1,0.307049018137729,0
"5","Observation5",1,0.340732689764063,0
"6","Observation6",1,-1.28613477836937,0
"7","Observation7",1,1.14031326101557,0
"8","Observation8",1,0.550002143495849,0
"9","Observation9",1,0.100968239239899,0
"10","Observation10",1,0.089723111996986,0
"11","Observation11",1,0.128681565988873,0
"12","Observation12",1,-0.264180578128536,0
"13","Observation13",1,-0.632311714124284,0
"14","Observation14",1,0.690419465791383,0
"15","Observation15",1,1.24399077698753,0
"16","Observation16",1,0.0459297389813233,0
"17","Observation17",1,0.981290706965554,0
"18","Observation18",1,0.538292338094887,0
"19","Observation19",1,0.400958510070723,0
"20","Observation20",1,0.9012533489072,0
"21","Observation21",1,-1.21133060112525,0
"22","Observation22",1,1.54332962585594,0
"23","Observation23",1,-1.28751544669673,0
"24","Observation24",1,1.57682810355862,0
"25","Observation25",1,0.367166605733915,0
"26","Observation26",1,-1.50262100859944,0
"27","Observation27",1,0.33961234882822,0
"28","Observation28",1,-1.1922821546888,0
"29","Observation29",1,2.06930781578182,0
"30","Observation30",1,-0.82030430526405,0
"31","Observation31",1,0.29815656483684,0
"32","Observation32",1,0.233062854548404,0
"33","Observation33",1,-0.982178561601206,0
"34","Observation34",1,0.317132007742771,0
"35","Observation35",1,0.12832397501178,0
"36","Observation36",1,0.68646041449482,0
"37","Observation37",1,1.30510362402511,0
"38","Observation38",1,-1.79773249831377,0
"39","Observation39",1,0.877668870107377,0
"40","Observation40",1,0.907902589305891,0
"41","Observation41",1,1.20415176933556,0
"42","Observation42",1,0.110785019169586,0
"43","Observation43",1,0.590165578405147,0
"44","Observation44",1,2.5008157719028,0
"45","Observation45",1,0.679913413786813,0
"46","Observation46",1,-0.311166197793365,0
"47","Observation47",1,-0.265655374512143,0
"48","Observation48",1,-0.542386187291476,0
"49","Observation49",1,-0.358554921218725,0
"50","Observation50",1,2.05626053921527,0
"51","Observation51",1,0.0258075076650903,0
"52","Observation52",1,1.76423630426904,0
"53","Observation53",1,-0.602697940345989,0
"54","Observation54",1,-0.117971565729493,0
"55","Observation55",1,0.531767496676155,0
"56","Observation56",1,0.406989278759267,0
"57","Observation57",1,-0.457302387977857,0
"58","Observation58",1,-0.875965277351281,0
"59","Observation59",1,-1.07072291054491,0
"60","Observation60",1,1.27110295507579,0
"61","Observation61",1,0.99962301333115,0
"62","Observation62",1,-1.36921139147826,0
"63","Observation63",1,0.282444585659568,0
"64","Observation64",1,1.07487030791132,0
"65","Observation65",1,-0.943231797069944,0
"66","Observation66",1,-2.6653543594984,0
"67","Observation67",1,0.558835050036206,0
"68","Observation68",1,0.742516033537838,0
"69","Observation69",1,-1.03621359967794,0
"70","Observation70",1,-1.603508484277,0
"71","Observation71",1,-0.9690274431692,0
"72","Observation72",1,-0.230367458510431,0
"73","Observation73",1,-1.10418507070241,0
"74","Observation74",1,-0.0650765913802412,0
"75","Observation75",1,-0.604786697958937,0
"76","Observation76",1,-0.681362651046246,0
"77","Observation77",1,-1.54665391393832,0
"78","Observation78",1,1.70754795744497,0
"79","Observation79",1,-0.491746097222343,0
"80","Observation80",1,-0.402937278645249,0
"81","Observation81",1,-1.02757524563612,0
"82","Observation82",1,-0.111533283185741,0
"83","Observation83",1,0.862162877869389,0
"84","Observation84",1,-0.547041455141674,0
"85","Observation85",1,-0.214876845485157,0
"86","Observation86",1,-0.582630499915456,0
"87","Observation87",1,-0.775494806913958,0
"88","Observation88",1,-0.860398437026363,0
"89","Observation89",1,0.609061924428147,0
"90","Observation90",1,-0.127681830520627,0
"91","Treated1",1,-1.06670991875366,0
"92","Treated2",1,-0.92863056919914,0
"93","Treated3",1,0.420198660865086,0
"94","Treated4",1,0.704081096777,0
"95","Treated5",1,0.455399393508293,0
"96","Treated6",1,-0.393486101948325,0
"97","Treated7",1,0.768545963862054,0
"98","Treated8",1,-2.39790848590617,0
"99","Treated9",1,0.417776472345689,0
