"","did","sc","sdid"
"1",2.36578728122941,2.35798847645911,2.53677218241158
"2",1.45278401631355,0.365356201594887,1.42661954924608
"3",1.60666299709528,1.89038624332044,2.05167956398567
"4",2.51284784416554,1.21519069323049,1.98984859618107
"5",1.68753715276647,1.63480650010793,1.4470244212738
"6",1.86875852661641,2.43138223130684,2.23698009759632
"7",1.48824322541614,0.945804474210628,1.90318367161531
"8",1.45163247869326,1.37775630084223,1.44210845743635
"9",2.60307015003904,2.57380317337417,2.42780904322045
"10",1.84122419057475,2.6091958851176,2.0205020927168
"11",1.00478909297182,2.33656716505885,1.54433322913186
"12",1.97731733914832,2.02159285499808,1.46099052808135
"13",1.60964405990338,1.53547699735709,1.97514275368972
"14",1.60978614509181,2.37438078246641,1.93029155287474
"15",2.63866311859097,2.37269243005319,2.03144447181572
"16",3.54199988604335,2.71665416855035,2.38405052736609
"17",1.22845514633151,1.80979918790565,1.7654585402904
"18",1.82468072783443,2.1939975190021,2.1528517938692
"19",2.0712172032387,2.19169363542645,2.49419811537409
"20",1.94355065748097,1.30576944352707,1.60828783932367
"21",2.74371979021649,2.03908352136137,2.3421900980228
"22",1.78813491973324,2.55890195132474,2.00435740764166
"23",2.56810002022471,1.98773541705668,1.71284376455856
"24",1.92101490813508,2.07689004897487,1.90136104543965
"25",1.8820279830395,1.85230999393703,1.50914887340712
"26",1.86677093193052,1.87468059163059,1.86760905397718
"27",2.52387435598429,1.89057168878881,2.16912163678956
"28",2.28419693614227,1.80747054674248,2.23865022982767
"29",1.99898116196823,2.19368840200872,2.0161682907839
"30",1.90519990274663,2.44723724341724,2.33577995119475
"31",2.48855221262736,1.04963133139173,1.81198611026503
"32",2.18119022972698,2.03536539425414,2.41772957487062
"33",1.58798240074312,1.35214911808074,1.42769875129676
"34",1.8734720869643,2.16590999332777,1.94569654994112
"35",2.38131552764347,1.9029371529852,2.24291070764979
"36",1.60566175133072,1.97805762954856,2.08527029344246
"37",2.24783992545347,1.80459174957161,2.20978678435236
"38",1.23574115557279,1.75479557923459,1.88377985321674
"39",0.919807467734083,0.360700294373136,0.607229551989717
"40",2.04916291445,1.91728973303383,1.72781101344631
"41",2.1462035047102,2.4809850476416,2.13847671064943
"42",1.22326423032042,0.429082966774684,1.38631879077487
"43",1.92230340350283,2.04861417274762,1.96777360688241
"44",2.50040908915895,2.25237904984663,1.90945806127324
"45",2.33284318773167,1.4550352383594,2.05578481888629
"46",2.99690280081482,2.19379579403397,2.11547614966907
"47",1.01776689516933,0.813521385624278,0.951593795606782
"48",2.47484705455767,1.15749950807694,1.51508260613668
"49",2.73951011987309,2.45876913123679,2.40028247931778
"50",1.62637423066443,2.08196515431187,1.93897664729521
"51",2.07102948178882,2.36417239065601,2.15323778506485
"52",2.26439704176277,2.5020997742127,2.28068736031282
"53",2.11570358378102,1.3643323229124,1.66035755431725
"54",1.86796192195946,1.80587620799233,2.12714525034157
"55",1.68098293239822,1.58996334672142,2.03320611058018
"56",2.89490053360396,2.17119024703811,2.58801746317838
