"","Observation","Time","value","treated"
"1","Observation1",1,-0.960220755621038,0
"2","Observation2",1,-1.36512284259323,0
"3","Observation3",1,0.2228112176738,0
"4","Observation4",1,-0.110365534723713,0
"5","Observation5",1,1.25143434542293,0
"6","Treated1",1,1.30243813090234,0
"7","Observation1",2,-1.52742194328536,0
"8","Observation2",2,-1.04863882340085,0
"9","Observation3",2,0.132835982578863,0
"10","Observation4",2,-0.916049788611789,0
"11","Observation5",2,0.122322600673294,0
"12","Treated1",2,2.67475274398562,0
"13","Observation1",3,-0.61794508581197,0
"14","Observation2",3,-1.89569500943263,0
"15","Observation3",3,0.803381466458705,0
"16","Observation4",3,0.00613288839756501,0
"17","Observation5",3,0.134778839753943,0
"18","Treated1",3,0.371415059876309,0
"19","Observation1",4,0.162892818008971,0
"20","Observation2",4,-2.71518998940809,0
"21","Observation3",4,2.5672071683368,0
"22","Observation4",4,-0.0662278870777723,0
"23","Observation5",4,-0.102720454700329,0
"24","Treated1",4,-0.279523569939464,0
"25","Observation1",5,0.390873536958637,0
"26","Observation2",5,-2.56335999985287,0
"27","Observation3",5,3.10504951476435,0
"28","Observation4",5,-0.121563824273997,0
"29","Observation5",5,0.617682579446525,0
"30","Treated1",5,-0.797281892623551,0
"31","Observation1",6,-0.509069318668211,0
"32","Observation2",6,-2.57671319316001,0
"33","Observation3",6,3.74650308099599,0
"34","Observation4",6,0.443269094144554,0
"35","Observation5",6,1.14516516649978,0
"36","Treated1",6,-1.72378034051777,0
"37","Observation1",7,0.456657518024997,0
"38","Observation2",7,-2.20421550069728,0
"39","Observation3",7,5.07390697390474,0
"40","Observation4",7,0.484650494460166,0
"41","Observation5",7,1.45067142921025,0
"42","Treated1",7,0.112891521856218,0
"43","Observation1",8,-0.734997607552881,0
"44","Observation2",8,-3.21205525170212,0
"45","Observation3",8,5.4091735420796,0
"46","Observation4",8,0.386126312438276,0
"47","Observation5",8,3.08776154340773,0
"48","Treated1",8,1.37949557776412,1
"49","Observation1",9,-1.10580129414875,0
"50","Observation2",9,-2.02024484945382,0
"51","Observation3",9,3.95593763236443,0
"52","Observation4",9,1.28863888678178,0
"53","Observation5",9,3.98230493549986,0
"54","Treated1",9,1.26632475079642,1
"55","Observation1",10,-0.119050911950288,0
"56","Observation2",10,-0.444772595683751,0
"57","Observation3",10,3.62395161201169,0
"58","Observation4",10,1.73167744601285,0
"59","Observation5",10,3.43131784069086,0
"60","Treated1",10,1.35540519530239,1
