"","Observation","Time","value","treated"
"1","Observation1",1,0.00194653293970295,0
"2","Observation2",1,0.533459970685624,0
"3","Observation3",1,0.985549904554133,0
"4","Observation4",1,1.59874144559279,0
"5","Observation5",1,2.48472227700256,0
"6","Observation6",1,0.688412129018771,0
"7","Observation7",1,0.552364661603316,0
"8","Observation8",1,0.0801307348331916,0
"9","Observation9",1,1.02669553024265,0
"10","Treated1",1,1.06080297738178,0
"11","Observation1",2,-1.43750196822151,0
"12","Observation2",2,-0.0829506941235415,0
"13","Observation3",2,-2.35233549923243,0
"14","Observation4",2,1.79543600209161,0
"15","Observation5",2,1.03179289079985,0
"16","Observation6",2,0.491480081796192,0
"17","Observation7",2,-0.368005879319059,0
"18","Observation8",2,1.20994221623407,0
"19","Observation9",2,0.943646094558448,0
"20","Treated1",2,1.4942799845123,0
"21","Observation1",3,-1.32223815866446,0
"22","Observation2",3,-0.0928045666952488,0
"23","Observation3",3,-1.8778941548446,0
"24","Observation4",3,0.342623044068303,0
"25","Observation5",3,0.228966958150059,0
"26","Observation6",3,0.895007162025651,0
"27","Observation7",3,0.880200090146481,0
"28","Observation8",3,1.4484024557938,0
"29","Observation9",3,-0.841908733678896,0
"30","Treated1",3,3.70040891635411,0
"31","Observation1",4,-2.303970030236,0
"32","Observation2",4,-0.111273121036498,0
"33","Observation3",4,-2.33853452097718,0
"34","Observation4",4,-2.46744299488155,0
"35","Observation5",4,-1.11562729641757,0
"36","Observation6",4,0.596659198546941,0
"37","Observation7",4,-0.599528963115881,0
"38","Observation8",4,1.61043536984465,0
"39","Observation9",4,-1.88650631903977,0
"40","Treated1",4,5.67078505918249,0
"41","Observation1",5,-2.78738721814362,0
"42","Observation2",5,-0.0615784499498998,0
"43","Observation3",5,-2.3802200826476,0
"44","Observation4",5,-0.867644332323195,0
"45","Observation5",5,0.190157067410666,0
"46","Observation6",5,1.00354190136325,0
"47","Observation7",5,-3.27616983149534,0
"48","Observation8",5,1.06919008801874,0
"49","Observation9",5,-2.91345942801276,0
"50","Treated1",5,5.29175318601984,0
"51","Observation1",6,-5.08547312703498,0
"52","Observation2",6,0.343555212858863,0
"53","Observation3",6,-1.30516690476334,0
"54","Observation4",6,0.13915546957417,0
"55","Observation5",6,1.59370488707105,0
"56","Observation6",6,1.82124350189958,0
"57","Observation7",6,-4.26341507119192,0
"58","Observation8",6,1.86116351850261,0
"59","Observation9",6,-3.83406948054566,0
"60","Treated1",6,4.9417477753952,0
"61","Observation1",7,-5.08581349825144,0
"62","Observation2",7,0.54892452913483,0
"63","Observation3",7,-2.04288893445034,0
"64","Observation4",7,2.68495690001162,0
"65","Observation5",7,2.08110388299844,0
"66","Observation6",7,2.54522218966628,0
"67","Observation7",7,-4.79229989662691,0
"68","Observation8",7,2.57605292080175,0
"69","Observation9",7,-3.88910340857846,0
"70","Treated1",7,5.00239186108802,0
"71","Observation1",8,-5.22565451648614,0
"72","Observation2",8,0.234111585744323,0
"73","Observation3",8,-2.88665478757688,0
"74","Observation4",8,2.84196388041989,0
"75","Observation5",8,1.41001409374623,0
"76","Observation6",8,3.47262548684402,0
"77","Observation7",8,-4.80255746912922,0
"78","Observation8",8,0.828722510387116,0
"79","Observation9",8,-2.25353202337677,0
"80","Treated1",8,4.77804825480513,0
"81","Observation1",9,-4.63807909711767,0
"82","Observation2",9,1.99253204719742,0
"83","Observation3",9,-3.99592226533875,0
"84","Observation4",9,2.50122477332816,0
"85","Observation5",9,0.958916077628911,0
"86","Observation6",9,3.94375531014956,0
"87","Observation7",9,-3.81762222783321,0
"88","Observation8",9,0.632377687892187,0
"89","Observation9",9,-3.85626599974718,0
"90","Treated1",9,6.42934767023322,1
"91","Observation1",10,-5.05415749265701,0
"92","Observation2",10,3.34016359196424,0
"93","Observation3",10,-4.92124382982963,0
"94","Observation4",10,1.50932870701583,0
"95","Observation5",10,1.03254402212383,0
"96","Observation6",10,2.73347521059878,0
"97","Observation7",10,-2.34436865324957,0
"98","Observation8",10,0.231161772234185,0
"99","Observation9",10,-4.46629794286403,0
"100","Treated1",10,7.09646094280395,1
