"","Observation","Time","value","treated"
"1","Observation1",1,-1.02978865131247,0
"2","Observation2",1,0.301046705646967,0
"3","Observation3",1,-0.854727912278308,0
"4","Observation4",1,-0.329879048561648,0
"5","Observation5",1,-0.481569451952782,0
"6","Observation6",1,-0.213147340149959,0
"7","Observation7",1,-0.695173496818136,0
"8","Observation8",1,-0.0261303239917562,0
"9","Observation9",1,0.12834933760647,0
"10","Treated1",1,0.340536511384068,0
"11","Observation1",2,-1.66591016664293,0
"12","Observation2",2,0.542306454287598,0
"13","Observation3",2,-0.861639433526846,0
"14","Observation4",2,-0.705066684693492,0
"15","Observation5",2,-2.88265219293742,0
"16","Observation6",2,-0.583519265806183,0
"17","Observation7",2,0.342840238640937,0
"18","Observation8",2,-0.142221349231789,0
"19","Observation9",2,1.65170109529172,0
"20","Treated1",2,-0.277731011138024,0
"21","Observation1",3,-1.49754515709393,0
"22","Observation2",3,0.776479126927277,0
"23","Observation3",3,-0.563527211369302,0
"24","Observation4",3,-0.678630220763914,0
"25","Observation5",3,-3.68295001412683,0
"26","Observation6",3,-1.35708538701021,0
"27","Observation7",3,1.87233574632241,0
"28","Observation8",3,2.06113450769454,0
"29","Observation9",3,-0.765348150125068,0
"30","Treated1",3,0.510816490998252,0
"31","Observation1",4,-1.97160254929798,0
"32","Observation2",4,-0.0165123098249426,0
"33","Observation3",4,1.78256308063796,0
"34","Observation4",4,-2.30365197255408,0
"35","Observation5",4,-2.80356289082859,0
"36","Observation6",4,-2.38377025056347,0
"37","Observation7",4,3.41237121276037,0
"38","Observation8",4,2.53121647683596,0
"39","Observation9",4,-2.60291705278735,0
"40","Treated1",4,-0.538903987871155,0
"41","Observation1",5,-2.34739991698072,0
"42","Observation2",5,0.463216904159066,0
"43","Observation3",5,0.0700585877506425,0
"44","Observation4",5,-1.80427546195694,0
"45","Observation5",5,-2.91545809492585,0
"46","Observation6",5,-2.05812941396767,0
"47","Observation7",5,2.86630853123049,0
"48","Observation8",5,2.86573804701865,0
"49","Observation9",5,-2.30467222864006,0
"50","Treated1",5,-0.288775218396803,0
"51","Observation1",6,-1.48750056846359,0
"52","Observation2",6,-0.741656340738791,0
"53","Observation3",6,0.00634635003790396,0
"54","Observation4",6,-0.397166349382688,0
"55","Observation5",6,-3.26946033381865,0
"56","Observation6",6,-4.05412087846245,0
"57","Observation7",6,2.94860948343579,0
"58","Observation8",6,2.23417445430191,0
"59","Observation9",6,-1.92276427518987,0
"60","Treated1",6,0.605914069269883,0
"61","Observation1",7,-1.04232681509764,0
"62","Observation2",7,0.276849014625124,0
"63","Observation3",7,-0.703902672958658,0
"64","Observation4",7,-0.377623470241459,0
"65","Observation5",7,-2.86095865836212,0
"66","Observation6",7,-3.21026108408191,0
"67","Observation7",7,1.76749016520259,0
"68","Observation8",7,2.55464190158051,0
"69","Observation9",7,-2.8013259130326,0
"70","Treated1",7,0.85146037811,0
"71","Observation1",8,0.910303794262496,0
"72","Observation2",8,-0.564325277542259,0
"73","Observation3",8,-0.277263104796179,0
"74","Observation4",8,0.231589685133046,0
"75","Observation5",8,-1.29065770973446,0
"76","Observation6",8,-3.17490088333026,0
"77","Observation7",8,0.232422084214099,0
"78","Observation8",8,3.27177212242348,0
"79","Observation9",8,-2.36686839444824,0
"80","Treated1",8,1.54133736933444,0
"81","Observation1",9,1.7363642388431,0
"82","Observation2",9,-0.245663843310603,0
"83","Observation3",9,0.650486380585703,0
"84","Observation4",9,1.88078966790209,0
"85","Observation5",9,-2.36214769835576,0
"86","Observation6",9,-1.89303572641515,0
"87","Observation7",9,-0.0141895760842728,0
"88","Observation8",9,3.50697033339105,0
"89","Observation9",9,-1.49783545045065,0
"90","Treated1",9,0.414014630858915,0
"91","Observation1",10,3.0016981282767,0
"92","Observation2",10,1.03652643111723,0
"93","Observation3",10,-0.91181854043087,0
"94","Observation4",10,0.32132342416984,0
"95","Observation5",10,-2.36892742393954,0
"96","Observation6",10,-1.46290883779744,0
"97","Observation7",10,-0.330947230512349,0
"98","Observation8",10,1.29060406494268,0
"99","Observation9",10,0.16280297327282,0
"100","Treated1",10,1.74952181970268,1
