"","Observation","Time","value","treated"
"1","Observation1",1,0.726865885267962,0
"2","Observation2",1,-2.31871748380633,0
"3","Observation3",1,1.95990747872799,0
"4","Observation4",1,-0.765131121924564,0
"5","Observation5",1,1.6076882788554,0
"6","Observation6",1,0.787419372528269,0
"7","Observation7",1,0.841620282720673,0
"8","Observation8",1,-1.82094430857306,0
"9","Observation9",1,-0.121384813610485,0
"10","Observation10",1,2.095134808441,0
"11","Observation11",1,0.514912939735846,0
"12","Observation12",1,-0.130668999754803,0
"13","Observation13",1,-0.0556467648944595,0
"14","Observation14",1,0.296914827705017,0
"15","Observation15",1,-0.761367772935931,0
"16","Observation16",1,0.223767109666678,0
"17","Observation17",1,-0.360575232459699,0
"18","Observation18",1,-1.01203978491527,0
"19","Observation19",1,0.463083285344422,0
"20","Observation20",1,1.20808653595733,0
"21","Observation21",1,-0.801418494772416,0
"22","Observation22",1,1.01119007538278,0
"23","Observation23",1,-1.05385242453602,0
"24","Observation24",1,-0.960351100023282,0
"25","Observation25",1,-0.0917175563360895,0
"26","Observation26",1,-0.0591987396721427,0
"27","Observation27",1,1.37945004606594,0
"28","Observation28",1,-1.01373176288343,0
"29","Observation29",1,-0.557009117076073,0
"30","Observation30",1,1.88642969118765,0
"31","Observation31",1,0.611800888938532,0
"32","Observation32",1,-0.500041200771048,0
"33","Observation33",1,-0.697756783263587,0
"34","Observation34",1,-0.272900156801174,0
"35","Observation35",1,0.743045935525663,0
"36","Observation36",1,-1.17300665510748,0
"37","Observation37",1,-0.661820233519467,0
"38","Observation38",1,0.306320325180316,0
"39","Observation39",1,0.484453549762285,0
"40","Observation40",1,0.953228961453903,0
"41","Observation41",1,0.207622988568084,0
"42","Observation42",1,0.0478765516001077,0
"43","Observation43",1,0.168383220181776,0
"44","Observation44",1,0.448290215077713,0
"45","Observation45",1,0.736107470384892,0
"46","Observation46",1,1.00312771183667,0
"47","Observation47",1,1.23417728467857,0
"48","Observation48",1,1.84864108505172,0
"49","Observation49",1,-0.865359348637302,0
"50","Observation50",1,0.16021934141865,0
"51","Observation51",1,-0.384225327266299,0
"52","Observation52",1,0.542158737134324,0
"53","Observation53",1,-0.502860581393641,0
"54","Observation54",1,-0.408236546925298,0
"55","Observation55",1,-2.25020405783748,0
"56","Observation56",1,1.31878220504389,0
"57","Observation57",1,-0.973426719740248,0
"58","Observation58",1,0.425738798920266,0
"59","Observation59",1,-1.29837287821104,0
"60","Observation60",1,0.821057895206991,0
"61","Observation61",1,0.0970882101910413,0
"62","Observation62",1,0.0689631739977801,0
"63","Observation63",1,0.0021661809575273,0
"64","Observation64",1,-0.146230696690167,0
"65","Observation65",1,0.979814760374975,0
"66","Observation66",1,-0.954458523425374,0
"67","Observation67",1,-1.29806226373375,0
"68","Observation68",1,0.948038244420467,0
"69","Observation69",1,1.73207842452138,0
"70","Observation70",1,1.4194527210317,0
"71","Observation71",1,1.65515514080892,0
"72","Observation72",1,-1.40429658111135,0
"73","Observation73",1,-0.238072163508312,0
"74","Observation74",1,-0.904749643820155,0
"75","Observation75",1,-0.780115188922066,0
"76","Observation76",1,-0.927927674668392,0
"77","Observation77",1,1.43865400588572,0
"78","Observation78",1,0.239041722743483,0
"79","Observation79",1,0.848841809655133,0
"80","Observation80",1,-0.644269702641288,0
"81","Observation81",1,-1.22708779755192,0
"82","Observation82",1,0.825742691514308,0
"83","Observation83",1,0.264717811277188,0
"84","Observation84",1,-0.0160190359116668,0
"85","Observation85",1,-0.328362425068194,0
"86","Observation86",1,-0.348646939311813,0
"87","Observation87",1,0.14180979137662,0
"88","Observation88",1,0.977056425809314,0
"89","Observation89",1,-0.162314155215015,0
"90","Observation90",1,-1.93495837947456,0
"91","Observation91",1,0.998663817615037,0
"92","Observation92",1,0.130189685717616,0
"93","Observation93",1,-0.0184223097978053,0
"94","Observation94",1,0.0126284069549028,0
"95","Observation95",1,0.447040317456101,0
"96","Observation96",1,1.45982255506641,0
"97","Observation97",1,-0.343645983071187,0
"98","Observation98",1,2.09493350628187,0
"99","Observation99",1,0.267159426493455,0
"100","Observation100",1,-0.876330179147183,0
"101","Treated1",1,0.990298305703896,0
"102","Treated2",1,1.30138868908896,0
"103","Treated3",1,-1.33923645527761,0
"104","Treated4",1,0.358854817641142,0
"105","Treated5",1,0.398717147583962,0
"106","Observation1",2,-0.46394948031084,0
"107","Observation2",2,-3.36596364318548,0
"108","Observation3",2,1.80093574184244,0
"109","Observation4",2,-0.329823985337023,0
"110","Observation5",2,1.99680439506266,0
"111","Observation6",2,1.73842977242063,0
"112","Observation7",2,1.79701653002282,0
"113","Observation8",2,0.404752309155584,0
"114","Observation9",2,0.430110395058209,0
"115","Observation10",2,3.14903027661829,0
"116","Observation11",2,-0.300366419192744,0
"117","Observation12",2,0.421940269500997,0
"118","Observation13",2,1.33373216434423,0
"119","Observation14",2,2.01294643477228,0
"120","Observation15",2,0.365570625422714,0
"121","Observation16",2,1.50466046755713,0
"122","Observation17",2,-0.630652170667712,0
"123","Observation18",2,-2.41608964875972,0
"124","Observation19",2,1.11465671734396,0
"125","Observation20",2,3.76887805651072,0
"126","Observation21",2,-0.353735089372839,0
"127","Observation22",2,0.754995617710233,0
"128","Observation23",2,-2.2991723484106,0
"129","Observation24",2,0.415116689743008,0
"130","Observation25",2,-1.01815648507429,0
"131","Observation26",2,0.478215096346933,0
