"","Observation","Time","value","treated"
"1","Observation1",1,0.0261910011635653,0
"2","Observation2",1,-1.73018970101925,0
"3","Observation3",1,-1.34079446811681,0
"4","Observation4",1,1.30863924880107,0
"5","Observation5",1,0.0805254437009801,0
"6","Observation6",1,0.43044913830765,0
"7","Observation7",1,1.23603863439058,0
"8","Observation8",1,1.92654010954951,0
"9","Observation9",1,0.629083176854114,0
"10","Observation10",1,0.996402818470125,0
"11","Observation11",1,0.502397013704302,0
"12","Observation12",1,2.16664161423077,0
"13","Observation13",1,0.324248951811567,0
"14","Observation14",1,1.47467761350714,0
"15","Observation15",1,0.521667901765723,0
"16","Observation16",1,-2.26314534452015,0
"17","Observation17",1,-0.21417765526267,0
"18","Observation18",1,0.0423809074919976,0
"19","Observation19",1,-0.881080052899159,0
"20","Observation20",1,0.36039798117224,0
"21","Observation21",1,-0.0211802730587304,0
"22","Observation22",1,0.818718399176545,0
"23","Observation23",1,-0.0132831360153017,0
"24","Observation24",1,-1.30729842625188,0
"25","Observation25",1,0.41722445016036,0
"26","Observation26",1,0.741971559547356,0
"27","Observation27",1,0.914761268049222,0
"28","Observation28",1,-0.821455386628131,0
"29","Observation29",1,-0.762063861183354,0
"30","Observation30",1,0.639786161059309,0
"31","Observation31",1,-0.085252300419163,0
"32","Observation32",1,0.820374827090473,0
"33","Observation33",1,0.376867976388381,0
"34","Observation34",1,0.580782516875205,0
"35","Observation35",1,-1.10056609789993,0
"36","Observation36",1,-0.0866872534735318,0
"37","Observation37",1,-2.62776940997092,0
"38","Observation38",1,0.0639006267091834,0
"39","Observation39",1,0.64313014392257,0
"40","Observation40",1,0.490371572989794,0
"41","Observation41",1,-2.15132455159228,0
"42","Observation42",1,0.61347485521744,0
"43","Observation43",1,0.053621079402267,0
"44","Observation44",1,-0.724800878726811,0
"45","Observation45",1,1.22239852479366,0
"46","Observation46",1,0.549529549127643,0
"47","Observation47",1,0.758710519120422,0
"48","Observation48",1,-2.20275303189851,0
"49","Observation49",1,-0.32051459588179,0
"50","Observation50",1,0.710636199570932,0
"51","Observation51",1,-1.572613658229,0
"52","Observation52",1,0.359227034477102,0
"53","Observation53",1,2.22611805614542,0
"54","Observation54",1,-0.768336140326758,0
"55","Observation55",1,-0.191805370086018,0
"56","Observation56",1,-2.99671459462932,0
"57","Observation57",1,-0.771678232988659,0
"58","Observation58",1,0.682166407622921,0
"59","Observation59",1,-0.186642550653369,0
"60","Observation60",1,-0.939968634916668,0
"61","Observation61",1,0.335126901966513,0
"62","Observation62",1,0.293101978468945,0
"63","Observation63",1,-0.985841496989732,0
"64","Observation64",1,0.437155392163079,0
"65","Observation65",1,0.768958749591925,0
"66","Observation66",1,-1.04097674535761,0
"67","Observation67",1,-0.916319926598879,0
"68","Observation68",1,0.230310304743498,0
"69","Observation69",1,0.00245789824705208,0
"70","Observation70",1,-0.919539274199641,0
"71","Observation71",1,0.240201043477807,0
"72","Observation72",1,0.99441356439372,0
"73","Observation73",1,-0.835618696748773,0
"74","Observation74",1,0.431424076160007,0
"75","Observation75",1,0.124139904018826,0
"76","Observation76",1,0.49334242951012,0
"77","Observation77",1,1.03071240627088,0
"78","Observation78",1,-1.03073389942837,0
"79","Observation79",1,-0.188941767944799,0
"80","Observation80",1,0.0505871393340321,0
"81","Observation81",1,0.244488842164112,0
"82","Observation82",1,0.685978869419835,0
"83","Observation83",1,-1.5010693054992,0
"84","Observation84",1,0.199060821087506,0
"85","Observation85",1,-0.317846518894739,0
"86","Observation86",1,0.444916455450169,0
"87","Observation87",1,-2.17296071136464,0
"88","Observation88",1,-0.810275191987316,0
"89","Observation89",1,-0.138579273769536,0
"90","Observation90",1,-1.81132044817311,0
"91","Observation91",1,-1.35448806080277,0
"92","Observation92",1,-1.3884765790237,0
"93","Observation93",1,-0.930151568685084,0
"94","Observation94",1,0.580276194517197,0
"95","Observation95",1,0.296012867660714,0
"96","Observation96",1,-1.5010781888887,0
"97","Observation97",1,0.782717381072306,0
"98","Observation98",1,0.613981939981645,0
"99","Observation99",1,2.53872708238968,0
"100","Observation100",1,-0.752929771700705,0
"101","Treated1",1,-0.760804388967798,0
"102","Treated2",1,-0.461527373909709,0
"103","Treated3",1,-0.114887878390211,0
"104","Treated4",1,0.3119836641788,0
"105","Treated5",1,-0.815128235203053,0
"106","Treated6",1,0.176702996439744,0
"107","Treated7",1,-1.44592757673999,0
"108","Treated8",1,0.641230436735789,0
"109","Treated9",1,0.610036013306399,0
"110","Treated10",1,-0.665989688760985,0
"111","Observation1",2,2.08597016570729,0
"112","Observation2",2,-1.54855107719156,0
"113","Observation3",2,-1.01038969864667,0
"114","Observation4",2,2.05343206455639,0
"115","Observation5",2,-0.540529718827783,0
"116","Observation6",2,-0.233722589565205,0
"117","Observation7",2,2.25061208024872,0
"118","Observation8",2,2.82792428349414,0
"119","Observation9",2,0.545321328004025,0
"120","Observation10",2,0.285762922173907,0
"121","Observation11",2,0.357588315507425,0
"122","Observation12",2,1.69084064606875,0
"123","Observation13",2,-0.325960599169382,0
"124","Observation14",2,1.66844876563905,0
"125","Observation15",2,0.066982360584429,0
"126","Observation16",2,0.701888397190504,0
"127","Observation17",2,0.479127138316051,0
"128","Observation18",2,0.391295416399936,0
"129","Observation19",2,-1.6646684213577,0
"130","Observation20",2,-2.65871634139313,0
"131","Observation21",2,-0.177480971755477,0
"132","Observation22",2,2.41444180277829,0
"133","Observation23",2,2.21476354019642,0
"134","Observation24",2,-0.688372944169569,0
"135","Observation25",2,1.46477896476043,0
"136","Observation26",2,1.25592161375404,0
"137","Observation27",2,0.522661305289377,0
"138","Observation28",2,-0.691443531050307,0
"139","Observation29",2,-2.45057377777746,0
"140","Observation30",2,1.67091570790483,0
"141","Observation31",2,-0.358859112760091,0
"142","Observation32",2,0.170190292578646,0
"143","Observation33",2,-0.351513242269595,0
"144","Observation34",2,0.841364067331771,0
"145","Observation35",2,-2.00747954946491,0
"146","Observation36",2,-0.530415633538073,0
"147","Observation37",2,-3.72947004977419,0
"148","Observation38",2,0.42645000075306,0
"149","Observation39",2,1.70400886755462,0
"150","Observation40",2,1.48224115893987,0
"151","Observation41",2,0.115484945452557,0
"152","Observation42",2,0.315945351926503,0
"153","Observation43",2,-1.13108562983983,0
"154","Observation44",2,-1.15610376392704,0
"155","Observation45",2,0.55468977977289,0
"156","Observation46",2,0.805782925565918,0
"157","Observation47",2,-1.25785062143621,0
"158","Observation48",2,-2.75239631401924,0
"159","Observation49",2,1.93897237202133,0
"160","Observation50",2,0.457671453806171,0
"161","Observation51",2,-1.89191851716122,0
"162","Observation52",2,0.486789647098882,0
"163","Observation53",2,2.60524867711173,0
"164","Observation54",2,-2.43430349021583,0
"165","Observation55",2,-0.117837655845256,0
"166","Observation56",2,-4.23519280924068,0
"167","Observation57",2,-1.07879353626797,0
"168","Observation58",2,1.05420509173791,0
"169","Observation59",2,-0.0682654139736477,0
"170","Observation60",2,0.445189861360872,0
"171","Observation61",2,-0.0963679149451746,0
"172","Observation62",2,0.329974852223561,0
"173","Observation63",2,-1.87648810534796,0
"174","Observation64",2,0.352615065337644,0
"175","Observation65",2,1.02200036624555,0
"176","Observation66",2,0.508177845448993,0
"177","Observation67",2,0.306826870929373,0
"178","Observation68",2,-0.442978372677439,0
"179","Observation69",2,-0.34446213547113,0
"180","Observation70",2,-1.26055580467989,0
"181","Observation71",2,0.0585565683762827,0
"182","Observation72",2,0.833329237047116,0
"183","Observation73",2,0.619342460599007,0
"184","Observation74",2,0.964363137260481,0
"185","Observation75",2,0.346807240447334,0
"186","Observation76",2,-0.812728830677109,0
"187","Observation77",2,1.53981144688426,0
"188","Observation78",2,-0.126569796716717,0
"189","Observation79",2,-0.705106533428955,0
"190","Observation80",2,-0.560972302857811,0
"191","Observation81",2,1.20226314532073,0
"192","Observation82",2,0.613422330669069,0
"193","Observation83",2,-1.29204535480698,0
"194","Observation84",2,-0.368428097480402,0
"195","Observation85",2,-0.46799915105016,0
"196","Observation86",2,-0.764681006092546,0
"197","Observation87",2,-3.32112186163346,0
"198","Observation88",2,-1.41223643968114,0
"199","Observation89",2,1.7729614472491,0
"200","Observation90",2,-0.540868255930864,0
"201","Observation91",2,-1.35806764682516,0
"202","Observation92",2,-1.15076463796774,0
"203","Observation93",2,-2.2153915548566,0
"204","Observation94",2,-0.737762317450019,0
"205","Observation95",2,1.02028859209804,0
"206","Observation96",2,-1.05568454966544,0
