"","Observation","Time","value","treated"
"1","Observation1",1,-1.87812038181032,0
"2","Observation2",1,0.489576021821528,0
"3","Observation3",1,1.37726764082892,0
"4","Observation4",1,-0.88572578419003,0
"5","Observation5",1,-0.0938336219586874,0
"6","Observation6",1,-0.802300301700034,0
"7","Observation7",1,0.00172008050568868,0
"8","Observation8",1,-0.0382958615112092,0
"9","Observation9",1,0.678073284962968,0
"10","Observation10",1,-0.273577607166367,0
"11","Observation11",1,-2.51747285453223,0
"12","Observation12",1,0.169944853134326,0
"13","Observation13",1,-0.163827089718057,0
"14","Observation14",1,1.03695490238197,0
"15","Observation15",1,0.754516143492783,0
"16","Observation16",1,-0.896410819433151,0
"17","Observation17",1,-0.324076539021005,0
"18","Observation18",1,0.420995900323579,0
"19","Observation19",1,0.645162863977258,0
"20","Observation20",1,1.97316377355347,0
"21","Observation21",1,2.11263364736935,0
"22","Observation22",1,1.16487939193217,0
"23","Observation23",1,-0.780785505446561,0
"24","Observation24",1,0.355442046885151,0
"25","Observation25",1,0.580835570421369,0
"26","Observation26",1,-0.238680829731868,0
"27","Observation27",1,-1.38076972482041,0
"28","Observation28",1,-0.20179796726532,0
"29","Observation29",1,0.337061477602214,0
"30","Observation30",1,-0.418242038066111,0
"31","Observation31",1,-0.311480436616826,0
"32","Observation32",1,-0.947331566662792,0
"33","Observation33",1,-0.890335742983148,0
"34","Observation34",1,0.614144826301134,0
"35","Observation35",1,-0.246170242301101,0
"36","Observation36",1,-1.03413350873824,0
"37","Observation37",1,2.83300688742507,0
"38","Observation38",1,0.705369917776494,0
"39","Observation39",1,-0.430357657694711,0
"40","Observation40",1,1.12775400107565,0
"41","Observation41",1,-1.12195995968229,0
"42","Observation42",1,1.27251993321676,0
"43","Observation43",1,-0.272817574563836,0
"44","Observation44",1,0.0692650752599972,0
"45","Observation45",1,1.7026593376331,0
"46","Observation46",1,-1.32698009594317,0
"47","Observation47",1,-1.85499697930665,0
"48","Observation48",1,-0.357981052067733,0
"49","Observation49",1,2.06658926854625,0
"50","Observation50",1,-0.694536939582642,0
"51","Observation51",1,-0.528276497069206,0
"52","Observation52",1,-0.447898983905044,0
"53","Observation53",1,0.565256617481456,0
"54","Observation54",1,-0.559395601745019,0
"55","Observation55",1,1.07873529059201,0
"56","Observation56",1,1.16479374875719,0
"57","Observation57",1,0.737734861335087,0
"58","Observation58",1,-0.496940901348056,0
"59","Observation59",1,-2.00011877794364,0
"60","Observation60",1,1.107940577352,0
"61","Observation61",1,-0.360656439459698,0
"62","Observation62",1,-0.974476032345312,0
"63","Observation63",1,-0.728752001271071,0
"64","Observation64",1,-0.473136119988443,0
"65","Observation65",1,0.925643618559744,0
"66","Observation66",1,-1.4983728382219,0
"67","Observation67",1,0.228956069220324,0
"68","Observation68",1,1.37343465302046,0
"69","Observation69",1,1.63757139740921,0
"70","Observation70",1,-1.33938959715633,0
"71","Observation71",1,-1.38342626601365,0
"72","Observation72",1,-1.08993869732831,0
"73","Observation73",1,-0.90183949109978,0
"74","Observation74",1,-0.235988390678493,0
"75","Observation75",1,-0.679141956324067,0
"76","Observation76",1,-1.35743319909006,0
"77","Observation77",1,2.51069852998369,0
"78","Observation78",1,1.99044123129638,0
"79","Observation79",1,-0.0410382122890722,0
"80","Observation80",1,2.52415419182079,0
"81","Observation81",1,0.0356292563250907,0
"82","Observation82",1,-0.547493265123519,0
"83","Observation83",1,0.723084929383357,0
